-99.47 27.53
-99.17 29.35
-99.77 30.5
-99.08 29.98
-96.25 28.72
-98.47 29.33
-98.28 29.53
-98.96 31.79
-101.48 32.39
-99.85 32.43
-101.45 32.3
-102.18 31.95
-103.2 31.78
-101.82 33.65
-103.32 34.38
-106.4 31.8
-101.71 34.17
-101.7 35.23
-102.55 36.02
-103.6 35.18
-103.15 36.45
-105.15 35.65
-106.77 32.3
-104.53 33.3
-105.68 34.1
-106.9 34.07
-106.1 32.85
-106.4 32.63
-106.4 32.9
-106.05 34.98
-102.05 33.6
-99.2 35.35
-99.27 34.67
-97.65 35.53
-97.6 35.4
-97.22 37.75
-95.92 41.12
-100.28 44.38
-102.17 45.93
-98.03 43.77
-99.15 41.78
-100.55 42.87
-101.05 42.05
-99.97 37.77
-97.65 38.8
-99.27 38.85
-100.72 37.93
-101.88 37
-104.52 38.28
-106.05 38.53
-106.93 38.55
-108.63 37.3
-109.78 38.03
-113.1 37.7
-113.03 38.72
-114.85 39.28
-117.13 39.83
-117.08 39.5
-116.02 36.62
-118.15 35.05
-117.38 34.58
-116.15 34.28
-116.78 34.87
-118.37 34.2
-121.12 34.95
-120.95 35.2
-120.4 34.03
-120.65 35.23
-121.32 36
-120.63 35.67
-122.25 37.52
-122.82 38.52
-124.22 39.58
-123.2 39.13
-122.3 40.5
-121.57 39.1
-122.32 41.32
-122.53 41.73
-122.47 41.78
-122.87 42.37
-121.73 42.15
-115.78 40.83
-115.97 39.5
-118.95 43.6
-121.15 45.62
-124.55 47.95
-123.88 46.15
-166.47 24.45
-176.65 51.88
-173.3 53.5
-169.42 53.58
-156.65 58.68
-158.52 59.05
-154.3 60.2
-159.53 61.58
-161.8 60.78
-158.62 56.95
-160.5 55.33
-162.72 55.2
-166.53 53.88
-174.13 53.2
-170.22 57.15
-163.3 62.07
-166.27 60.37
-171.73 63.77
-165.43 64.5
-168.08 66.03
-166.03 66.27
-160.8 63.88
-152.1 65.17
-143.63 70.13
-149.88 70.5
-149.83 65.93
-151.52 66.92
-149.48 68.48
-148.48 67.5
-152.13 69.37
-156.78 71.3
-148.47 70.2
-159.85 70.62
-162.92 69.82
-157.85 67.1
-153.23 70.92
-148.33 70.25
-144.07 65.83
-149.08 64.55
-149.03 61.63
-149 63.83
-148.95 63.38
-146.25 61.13
-145.5 60.5
-145 60.33
-139.67 59.52
-137.05 58.33
-132.37 56.48
-132.97 56.82
-133.25 55.8
-131.57 55.03
-131.7 55.35
-134.65 56.25
-134.22 56
-133.95 56.97
-134.03 57.45
-134.9 58.25
-135.35 57.07
-134.58 58.37
-135.53 59.75
-135.37 59.62
-146.33 59.43
-146.35 61.13
-152.27 63.9
-145.5 63.03
-147.3 61.9
-148.72 60.78
-147.08 60.38
-151.2 61.97
-150.1 62.3
-149.83 62.88
-150.05 61.75
-152.08 61.98
-154.47 62.85
-162.63 66.87
-166.87 65.25
-150.65 66.82
-147.87 64.82
-150.65 65
-146.67 62.03
-143.92 62.73
-134.97 57.83
-136.35 58.2
-135.73 58.42
-135.45 58.1
-135.43 59.23
-141.93 62.97
-145.27 66.57
-141.15 64.77
-145.73 64
-142.92 61.43
-145.45 62.15
-151.5 59.63
-154.92 59.75
-152.5 57.75
-154.2 56.88
-151.25 60.57
-149.85 61.22
-149.08 61.6
-150.02 61.17
-149.75 60.18
-153.25 62.17
-155.62 62.97
-152.3 60.82
-157.1 21.15
-157.93 21.35
-160.3 22.05
-159.67 22.38
-159.35 21.98
-158.12 21.53
-158.28 21.75
-156.12 20
-156.05 19.75
-156.95 20.8
-156.83 20.97
-156.43 20.9
-155.07 19.72
-156.47 20.42
-122.83 37.83
-121.77 36.68
-119.4 36.32
-124.1 40.98
-124.07 40.03
-118.7 39.42
-118.63 38.55
-119.78 39.5
-120.13 39.32
-120.95 40.63
-124.28 41.33
-124.23 41.78
-124.47 42.08
-124.95 43.38
-124.05 44.63
-124.25 43.42
-123.37 42.62
-123.37 43.23
-123.22 44.12
-122.65 48.35
-122.53 48.8
-119.53 48.42
-122.48 47.15
-120.2 47.4
-122.28 47.92
-122.33 48.5
-123.5 48.12
-123.67 48.22
-116.82 47.77
-119.12 46.27
-118.85 45.68
-119.6 46.57
-118.4 45.5
-122.25 40.15
-121.6 38.7
-121.85 39.78
-121.3 38.57
-121.25 37.9
-121.82 37.33
-122.05 37.98
-122.68 37.75
-122.28 38.22
-120 38.9
-121.4 38.67
-121.93 38.27
-121.5 38.52
-121.45 39.13
-122.12 37.65
-122.05 37.42
-122.22 37.73
-121.82 37.7
-121.92 37.37
-116.08 37.58
-117.68 35.68
-115.57 36.53
-115.67 36.57
-112.43 34.65
-111.33 34.23
-113.6 37.08
-114.52 37.62
-115.17 36.08
-115.03 36.23
-117.08 38.07
-120.95 37.63
-122.38 37.62
-122.12 37.47
-121.6 36.67
-121.28 35.67
-120.52 37.28
-119.95 36.33
-116.68 34.27
-116.5 33.83
-117.78 34.1
-118.22 34.73
-117.88 34.9
-118.33 33.8
-118.58 33.02
-117.62 33.42
-117.97 33.87
-119.05 35.43
-119.83 34.43
-119.12 34.12
-118.73 34.75
-119.2 34.2
-119.72 36.77
-118.92 37.63
-118.6 37.6
-116.87 40.62
-117.8 40.9
-118.92 40.1
-120.7 39.28
-116.22 43.57
-115.87 43.05
-116.17 42.58
-115.17 43
-117.02 44.02
-113.07 41.05
-116.25 41.33
-112.58 39.33
-111.72 40.22
-112.02 41.18
-114.05 41.22
-120.53 41.48
-120.35 42.18
-121.85 36.58
-122.32 37.78
-121.47 36.12
-118.07 34.23
-118.48 34.22
-118.05 33.78
-119.45 33.25
-118.45 34.02
-117.58 33.38
-117.45 33.95
-116.95 33.93
-117.28 33.13
-117.35 33.3
-117.1 35.33
-120.57 37.38
-120.45 34.9
-116.62 35.28
-118.13 35.05
-118.4 33.93
-117.23 34.1
-117.63 33.97
-116.97 32.82
-117.2 32.7
-117.13 32.82
-117.15 32.87
-117.12 32.57
-115.68 32.82
-116.47 32.62
-116.98 32.57
-117.88 33.67
-117.83 33.7
-118.15 33.82
-117.27 33.88
-117.73 33.67
-118.03 34.08
-117.17 32.73
-114.62 34.77
-114.72 33.62
-115 33.1
-111.67 35.13
-110.73 35.02
-109.68 32.82
-110 34.27
-112.38 33.53
-112.38 33.42
-112.08 33.68
-111.92 33.62
-112.02 33.43
-111.67 33.3
-111.73 33.47
-113.17 33.55
-114.4 32.85
-115.57 32.83
-114.62 32.65
-110.88 32.17
-110.35 31.6
-109.6 31.45
-107.7 32.25
-106.28 35.88
-105.87 37.45
-104.83 39.57
-106.3 39.25
-104.75 39.72
-104.87 39.75
-104.77 38.68
-104.72 38.82
-106.92 38.55
-105.87 40
-105.08 40.58
-105.02 40.45
-105.12 39.9
-104.82 41.15
-106.97 44.77
-103.1 44.15
-103.6 43.77
-103.6 41.87
-105.68 41.32
-105.5 39.57
-95.58 40.07
-94.9 38.85
-92.22 38.82
-91.2 39.93
-89.68 40.67
-89.6 41.16
-90.43 40.93
-90.66 40.52
-90.52 41.45
-89.67 41.74
-91.7 41.88
-92.45 41.1
-91.12 40.78
-90.15 38.57
-90.37 38.75
-94.92 39.37
-91.48 44.87
-90.27 43.93
-91.25 43.87
-99.32 43.8
-103.08 42.83
-104.81 44.35
-105.53 44.35
-107.2 41.8
-111.85 41.78
-110.73 43.6
-108.73 42.82
-111.1 44.65
-112.32 44.57
-111 41.33
-110.1 42.57
-109.07 41.6
-110.75 39.62
-110.63 40.5
-107.53 40.5
-106.82 40.48
-106.87 39.22
-107.8 39.53
-108.53 39.12
-110.15 39
-111.45 36.93
-108.78 35.52
-108.23 36.75
-107.9 35.17
-106.95 36.02
-109.75 38.77
-112.15 35.95
-113.95 35.27
-117.62 34.05
-118.33 33.92
-116.17 33.63
-110.93 32.12
-108.17 32.63
-107.27 33.23
-106.08 35.62
-107.88 38.5
-107.75 37.15
-104.5 36.74
-106.6 35.05
-105.57 36.42
-104.33 37.25
-103.52 38.05
-102.6 38.12
-99.83 39.38
-100 40.87
-97.65 39.55
-94.55 38.85
-94.88 38.82
-95.48 37.67
-97.47 35.23
-97.92 36.33
-100.97 37.05
-97.43 37.65
-98.58 37.3
-103.2 32.68
-104.27 32.33
-102.42 30.17
-104.02 30.37
-100.78 29.37
-104.8 31.83
-100.92 29.37
-99.22 28.45
-98.47 29.53
-98.58 29.38
-97.68 30.2
-97.42 31.15
-97.68 31.08
-95.55 30.07
-95.35 29.97
-94.4 28.13
-93.75 28.22
-90.65 29.57
-89.05 28.78
-87.32 30.35
-88.92 30.42
-87.02 30.72
-86.52 30.78
-86.53 30.48
-86.4 32.3
-87.25 32.9
-90.03 30.03
-89.33 31.47
-88.75 32.33
-88.57 32.55
-88.45 33.65
-85.44 32.67
-85.07 33.01
-83.6 32.63
-81.57 31.88
-81.2 32.13
-81.52 30.33
-82.27 29.68
-81.57 29.12
-82.6 27.97
-82.52 27.85
-80.42 27.65
-80.12 26.68
-81.8 26.13
-81.87 26.65
-80.13 26.13
-80.38 25.48
-80.28 25.92
-80.43 25.65
-81.87 26.58
-80.55 28.47
-81.88 30.22
-81.42 30.4
-81.38 31.15
-81.33 28.55
-81.25 28.78
-81.05 29.18
-80.63 28.1
-80.6 28.23
-81.32 28.43
-81.95 28.03
-85.58 30.07
-80.68 28.62
-80.8 28.52
-81.55 28.08
-80.15 26.07
-81.68 24.57
-81.75 24.55
-80.28 25.82
-82.77 27.6
-82.68 27.92
-82.53 27.97
-82.55 27.4
-83.1 29.62
-81.7 30.5
-81.68 30.23
-82.4 31.25
-85.03 29.73
-86.68 30.43
-86.52 30.65
-85.45 31.32
-85.72 31.28
-85.68 30.2
-85.18 30.84
-83.28 30.78
-84.18 31.53
-84.42 33.65
-83.32 33.95
-82.72 34.5
-82.35 34.85
-82.52 37.48
-82.55 38.37
-81.6 38.37
-81.22 37.3
-79.95 36.08
-80.23 36.13
-81.12 37.78
-80.4 37.87
-80.23 39.28
-79.92 39.65
-77.04 38.85
-77.46 38.95
-75.97 40.38
-73.72 41.07
-72.9 41.27
-73.1 40.78
-74.6 40.02
-74.82 40.28
-75.02 40.08
-75.6 39.67
-75.73 41.33
-73.88 41.63
-72.67 41.22
-72.63 40.85
-71.25 41.36
-71.42 41.6
-72.08 41.3
-70.97 41.68
-70.5 41.78
-70.82 43.08
-70.32 43.65
-72.02 44.42
-73.47 44.65
-73.15 44.47
-72.33 45.55
-70.88 44.88
-71.18 44.58
-69.8 44.32
-71.5 43.2
-70.93 42.15
-70.52 41.65
-70.07 41.25
-70.28 41.67
-71.43 41.73
-69.97 41.67
-71.18 42.18
-70.92 42.58
-71.52 42.78
-71.12 42.72
-71.43 42.93
-73.93 42.85
-75.38 43.15
-76.12 43.12
-75.12 42.87
-74.37 40.75
-74.57 39.45
-75.15 40.2
-75.13 38.55
-75.25 39.88
-73.78 40.65
-74.17 40.7
-74.28 40.87
-73.98 40.77
-74.05 40.85
-73.13 41.17
-72.65 41.73
-72.68 41.93
-71.87 42.27
-71.28 42.47
-69.12 44.07
-67.78 46.13
-68.05 46.68
-68.02 46.87
-67.88 46.95
-69.63 45.78
-69.55 45.45
-68.82 44.8
-68.37 44.45
-69.93 43.88
-71.3 44.27
-72.57 44.2
-71.38 44
-75.4 43.23
-75.98 42.22
-76.9 42.17
-77.67 43.12
-78.2 42.97
-78.73 42.93
-79.87 41.38
-80.67 41.27
-81.48 41.57
-78.95 43.1
-80.18 42.08
-81.4 41.63
-80.33 40.75
-85.2 41
-86.32 41.7
-84.6 42.77
-84.47 42.27
-83.75 42.97
-83.75 42.22
-83.42 42.67
-84.68 44.37
-88.12 45.82
-88.93 40.48
-88.28 39.48
-90.05 38.88
-86.68 36.12
-86.5 36
-85.85 33.58
-86.37 32.38
-84.93 32.52
-83.2 30.97
-82.52 31.53
-81.97 33.37
-80.93 35.22
-79.02 35.17
-76.03 36.82
-76.28 36.93
-76.5 37.13
-75.5 38.33
-76.2 37.5
-75.68 35.92
-75.55 35.27
-75.5 35.25
-77.88 35.85
-79.33 36.57
-79.97 37.32
-80.2 37.46
-82.4 36.48
-82.55 35.43
-82.22 34.9
-79.5 35.03
-79.39 35.24
-77.92 34.27
-78.72 33.82
-79.72 34.18
-78.88 35
-78.93 35.13
-77.97 35.33
-77.05 35.08
-76.88 34.9
-77.43 34.7
-77.62 34.82
-77.63 35.32
-78.78 35.87
-80.47 33.97
-81.12 33.95
-81.38 35.75
-85 38.05
-84.43 39.1
-83.32 37.6
-89.33 43.13
-88.53 44.22
-89.45 45.63
-87.63 45.12
-86.25 44.27
-88.57 44
-88.72 41.93
-87.85 41.07
-86.5 39.38
-86.27 39.73
-86.15 40.65
-83.07 40.08
-81.9 39.95
-82.23 39.21
-80.65 40.18
-79.4 40.28
-79.93 40.35
-77.43 39.73
-76.17 39.47
-76.3 40.13
-75.43 40.65
-78.13 41.47
-78.9 41.18
-78.63 41.8
-76.92 41.25
-76.47 42.48
-73.8 42.75
-73.95 43.53
-75.73 44.05
-76.02 44
-75.4 44.68
-74.85 44.93
-74.2 44.38
-73.62 43.35
-74.8 41.7
-72.88 42.88
-71.43 43.57
-72 42.8
-72.53 42.2
-72.3 43.63
-72.27 42.9
-72.05 41.33
-71.58 41.17
-70.62 41.4
-71.03 42.37
-71.6 42.57
-72.72 42.17
-73.18 42.26
-74.1 41.5
-73.48 41.37
-72.88 41.27
-74.42 40.8
-74.28 40.28
-73.43 40.73
-73.9 40.77
-74.35 40.03
-75.07 39.37
-75.47 39.13
-75.48 37.85
-76.42 39.33
-77.18 38.72
-78.45 38.13
-77.3 38.5
-76.87 38.82
-76.4 38.28
-76.62 37.13
-78.98 36.95
-79.2 37.33
-79.82 37.95
-77.33 37.5
-76.37 37.08
-76.2 36.9
-76.5 36.13
